,territory_code,reassigned_cluster,average_income,total_price,average_income_real,total_price_real,household_code,year,base_income_2020,base_price_2020,base_income_2020_real,base_price_2020_real,base_count_2020,income_pct_change,price_pct_change,count_pct_change
88,35,2,337796.0,232534.0,312774.07407407404,215309.25925925924,1,2021,397952.25,293956.0,397952.25,293956.0,1.0,-21.4,-26.75,0.0
89,35,2,440681.0,301127.0,338985.3846153846,231636.15384615384,1,2022,397952.25,293956.0,397952.25,293956.0,1.0,-14.82,-21.2,0.0
90,35,2,339266.6666666666,330112.5,237249.41724941725,230847.9020979021,2,2023,397952.25,293956.0,397952.25,293956.0,1.0,-40.38,-21.47,100.0
91,35,3,791258.25,134069.0,791258.25,134069.0,1,2020,791258.25,134069.0,791258.25,134069.0,1.0,0.0,0.0,0.0
92,35,3,572466.75,194463.0,530061.8055555555,180058.3333333333,2,2021,791258.25,134069.0,791258.25,134069.0,1.0,-33.01,34.3,100.0
93,35,3,710489.0,255032.0,546530.0,196178.46153846153,1,2022,791258.25,134069.0,791258.25,134069.0,1.0,-30.93,46.33,0.0
94,35,3,1404000.0,297177.0,905806.4516129032,191727.09677419355,1,2024,791258.25,134069.0,791258.25,134069.0,1.0,14.48,43.01,0.0
95,39,1,284794.8796296296,161159.13888888888,284794.8796296296,161159.13888888888,36,2020,284794.8796296296,161159.13888888888,284794.8796296296,161159.13888888888,36.0,0.0,0.0,0.0
96,39,1,314331.88194444444,160243.25,291048.0388374485,148373.37962962964,24,2021,284794.8796296296,161159.13888888888,284794.8796296296,161159.13888888888,36.0,2.2,-7.93,-33.33
97,39,1,272504.3523809524,215655.11428571428,209618.7326007326,165888.54945054944,35,2022,284794.8796296296,161159.13888888888,284794.8796296296,161159.13888888888,36.0,-26.4,2.93,-2.78
98,39,1,289049.9393939394,228159.81818181818,202132.82475100658,159552.32040686585,33,2023,284794.8796296296,161159.13888888888,284794.8796296296,161159.13888888888,36.0,-29.03,-1.0,-8.33
99,39,1,261183.04,244236.04,168505.1870967742,157571.6387096774,25,2024,284794.8796296296,161159.13888888888,284794.8796296296,161159.13888888888,36.0,-40.83,-2.23,-30.56
100,39,2,412123.6987179487,261028.84615384616,412123.6987179487,261028.84615384616,13,2020,412123.6987179487,261028.84615384616,412123.6987179487,261028.84615384616,13.0,0.0,0.0,0.0
101,39,2,360461.0657894737,283877.5263157895,333760.2461013645,262849.56140350876,19,2021,412123.6987179487,261028.84615384616,412123.6987179487,261028.84615384616,13.0,-19.01,0.7,46.15
102,39,2,406959.48888888885,339342.73333333334,313045.7606837607,261032.8717948718,15,2022,412123.6987179487,261028.84615384616,412123.6987179487,261028.84615384616,13.0,-24.04,0.0,15.38
103,39,2,344947.7051282051,369970.1538461539,241222.17141832525,258720.3873050027,13,2023,412123.6987179487,261028.84615384616,412123.6987179487,261028.84615384616,13.0,-41.47,-0.88,0.0
104,39,2,363243.63095238095,399389.61904761905,234350.72964669738,257670.72196620583,21,2024,412123.6987179487,261028.84615384616,412123.6987179487,261028.84615384616,13.0,-43.14,-1.29,61.54
105,39,3,658754.6858974359,173929.3076923077,658754.6858974359,173929.3076923077,13,2020,658754.6858974359,173929.3076923077,658754.6858974359,173929.3076923077,13.0,0.0,0.0,0.0
106,39,3,628088.2894736842,160456.31578947368,581563.230994152,148570.66276803118,19,2021,658754.6858974359,173929.3076923077,658754.6858974359,173929.3076923077,13.0,-11.72,-14.58,46.15
107,39,3,747591.4861111111,204012.58333333334,575070.3739316239,156932.7564102564,12,2022,658754.6858974359,173929.3076923077,658754.6858974359,173929.3076923077,13.0,-12.7,-9.77,-7.69
108,39,3,719592.3385416666,260772.75,503211.42555361305,182358.56643356645,16,2023,658754.6858974359,173929.3076923077,658754.6858974359,173929.3076923077,13.0,-23.61,4.85,23.08
109,39,3,759787.1979166666,257114.4375,490185.2889784946,165880.28225806452,16,2024,658754.6858974359,173929.3076923077,658754.6858974359,173929.3076923077,13.0,-25.59,-4.63,23.08
110,43,1,323680.57738095237,164790.64285714287,323680.57738095237,164790.64285714287,28,2020,323680.57738095237,164790.64285714287,323680.57738095237,164790.64285714287,28.0,0.0,0.0,0.0
111,43,1,252475.0125,185103.45,233773.1597222222,171392.0833333333,20,2021,323680.57738095237,164790.64285714287,323680.57738095237,164790.64285714287,28.0,-27.78,4.01,-28.57
112,43,1,298776.6614583333,223437.5625,229828.20112179487,171875.04807692306,16,2022,323680.57738095237,164790.64285714287,323680.57738095237,164790.64285714287,28.0,-29.0,4.3,-42.86
113,43,1,301606.0131578947,261083.52631578947,210913.2959146117,182575.8925285241,19,2023,323680.57738095237,164790.64285714287,323680.57738095237,164790.64285714287,28.0,-34.84,10.79,-32.14
114,43,1,306629.09469696967,266097.0,197825.22238514174,171675.48387096773,22,2024,323680.57738095237,164790.64285714287,323680.57738095237,164790.64285714287,28.0,-38.88,4.18,-21.43
115,43,2,392801.0967741936,258431.38709677418,392801.0967741936,258431.38709677418,31,2020,392801.0967741936,258431.38709677418,392801.0967741936,258431.38709677418,31.0,0.0,0.0,0.0
116,43,2,347522.1688596491,283194.4736842105,321779.7859811566,262217.1052631579,38,2021,392801.0967741936,258431.38709677418,392801.0967741936,258431.38709677418,31.0,-18.08,1.46,22.58
117,43,2,368259.07196969696,351947.20454545453,283276.2092074592,270728.6188811189,44,2022,392801.0967741936,258431.38709677418,392801.0967741936,258431.38709677418,31.0,-27.88,4.76,41.94
118,43,2,375944.61036036036,382631.02702702704,262898.32892332895,267574.14477414475,37,2023,392801.0967741936,258431.38709677418,392801.0967741936,258431.38709677418,31.0,-33.07,3.54,19.35
119,43,2,337372.2398989899,381897.3333333333,217659.50961225154,246385.37634408602,33,2024,392801.0967741936,258431.38709677418,392801.0967741936,258431.38709677418,31.0,-44.59,-4.66,6.45
120,43,3,729990.4545454546,187684.9090909091,729990.4545454546,187684.9090909091,11,2020,729990.4545454546,187684.9090909091,729990.4545454546,187684.9090909091,11.0,0.0,0.0,0.0
121,43,3,705122.0069444445,194408.75,652890.7471707818,180008.10185185182,12,2021,729990.4545454546,187684.9090909091,729990.4545454546,187684.9090909091,11.0,-10.56,-4.09,9.09
122,43,3,674362.5833333333,255308.0,518740.4487179487,196390.76923076922,10,2022,729990.4545454546,187684.9090909091,729990.4545454546,187684.9090909091,11.0,-28.94,4.64,-9.09
